9:40 PM,5,MH-SHELL-SM,8 bldg,OUT,21
9:40 PM,9,MH-G4,20 bldg,OUT,21
9:50 PM,2,SL1-MH,20 bldg,IN,21
9:50 PM,6,SHELL-MH,3 wsq,IN,21
9:50 PM,10,SHELL-MH,20 bldg,IN,21
9:55 PM,4,PRO-P-MH,8 bldg,IN,21
10:05 PM,14,G4-MH,3 wsq,IN,22
10:05 PM,7,MH-SHELL,20 bldg,OUT,22
10:10 PM,3,PRO-P-MH,20 bldg,IN,22
10:10 PM,9,G4-MH,20 bldg,IN,22
10:10 PM,8,MH-G4,8 bldg,OUT,22
10:10 PM,12,MH-PRO-P,20 bldg,OUT,22
10:20 PM,5,SHELL-MH,8 bldg,IN,22
10:20 PM,2,MH-SM,20 bldg,OUT,22
10:20 PM,6,MH-SHELL-SM,3 wsq,OUT,22
10:25 PM,4,MH-MM-PRO-P,8 bldg,OUT,22
10:35 PM,7,SHELL-MH,20 bldg,IN,22
10:40 PM,8,G4-MH,8 bldg,IN,22
10:40 PM,12,PRO-P-MH,20 bldg,IN,22
10:40 PM,3,MH-SHELL-PRO-P,20 bldg,OUT,22
10:40 PM,9,MH-G4,20 bldg,OUT,22
10:50 PM,2,SHELL-MH,20 bldg,IN,22
10:50 PM,6,SHELL-MH,3 wsq,IN,22
10:50 PM,5,MH-SHELL-SM,8 bldg,OUT,22
10:55 PM,4,PRO-P-MH,8 bldg,IN,22
11:05 PM,7,MH-SHELL,20 bldg,OUT,23
11:10 PM,3,PRO-P-MH,20 bldg,IN,23
11:10 PM,5,SHELL-MH,8 bldg,IN,23
11:10 PM,9,G4-MH,20 bldg,IN,23
11:10 PM,6,MH-SHELL-SM,3 wsq,OUT,23
11:10 PM,8,MH-SHELL-G4,8 bldg,OUT,23
11:10 PM,12,MH-PRO-P,20 bldg,OUT,23
11:15 PM,10,MH-SHELL-SM,20 bldg,OUT,23
11:15 PM,14,MH-SHELL-SM,3 wsq,OUT,23
11:20 PM,2,MH-SM,20 bldg,OUT,23
11:25 PM,4,MH-MM-PRO-P,8 bldg,OUT,23
11:35 PM,7,SHELL-MH,20 bldg,IN,23
11:35 PM,14,SHELL-MH,3 wsq,IN,23
11:40 PM,6,SHELL-MH,3 wsq,IN,23
11:40 PM,12,PRO-P-MH,20 bldg,IN,23
11:40 PM,3,MH-SHELL-PRO-P,20 bldg,OUT,23
11:40 PM,5,MH-SHELL-SM,8 bldg,OUT,23
11:55 PM,4,PRO-P-MH,8 bldg,IN,23
